state,year,median_income,col,mli,annual_surplus,surplus_pct
New Hampshire,2014,66532,57366.47,1.16,9165.529999999999,16.0
New Hampshire,2015,70303,58348.2,1.205,11954.800000000003,20.5
New Hampshire,2016,70936,58482.1,1.213,12453.900000000001,21.3
New Hampshire,2017,73381,61028.62,1.202,12352.379999999997,20.2
New Hampshire,2018,74991,60218.3,1.245,14772.699999999997,24.5
New Hampshire,2019,77933,61745.09,1.262,16187.910000000003,26.2
New Hampshire,2021,88465,64563.41,1.37,23901.589999999997,37.0
New Hampshire,2022,89992,74681.35,1.205,15310.649999999994,20.5
New Hampshire,2023,96838,74962.32,1.292,21875.679999999993,29.2
New Jersey,2008,70378,58518.32,1.203,11859.68,20.3
New Jersey,2009,68342,58472.84,1.169,9869.160000000003,16.9
New Jersey,2010,67681,58724.06,1.153,8956.940000000002,15.3
New Jersey,2011,67458,60404.73,1.117,7053.269999999997,11.7
New Jersey,2012,69667,62424.85,1.116,7242.1500000000015,11.6
New Jersey,2013,70165,63055.57,1.113,7109.43,11.3
New Jersey,2014,71919,64003.82,1.124,7915.18,12.4
New Jersey,2015,72222,63859.43,1.131,8362.57,13.1
New Jersey,2016,76126,64705.54,1.176,11420.46,17.6
New Jersey,2017,80088,65424.95,1.224,14663.050000000003,22.4
New Jersey,2018,81740,68245.83,1.198,13494.169999999998,19.8
New Jersey,2019,85751,69363.06,1.236,16387.940000000002,23.6
New Jersey,2021,89296,71553.39,1.248,17742.61,24.8
New Jersey,2022,96346,77870.3,1.237,18475.699999999997,23.7
New Jersey,2023,99781,81029.6,1.231,18751.399999999994,23.1
New Mexico,2008,43508,46094.68,0.944,-2586.6800000000003,-5.6
New Mexico,2009,43028,46077.51,0.934,-3049.510000000002,-6.6
New Mexico,2010,42090,46112.13,0.913,-4022.1299999999974,-8.7
New Mexico,2011,41963,49296.53,0.851,-7333.529999999999,-14.9
New Mexico,2012,42558,50050.08,0.85,-7492.080000000002,-15.0
New Mexico,2013,43872,50231.75,0.873,-6359.75,-12.7
New Mexico,2014,44803,50789.4,0.882,-5986.4000000000015,-11.8
New Mexico,2015,45382,50512.87,0.898,-5130.870000000003,-10.2
New Mexico,2016,46748,50734.43,0.921,-3986.4300000000003,-7.9
New Mexico,2017,46744,52416.06,0.892,-5672.059999999998,-10.8
New Mexico,2018,47169,51634.32,0.914,-4465.32,-8.6
New Mexico,2019,51945,53216.49,0.976,-1271.489999999998,-2.4
New Mexico,2021,53992,54752.59,0.986,-760.5899999999965,-1.4
New Mexico,2022,59726,60351.47,0.99,-625.4700000000012,-1.0
New Mexico,2023,62268,62227.7,1.001,40.30000000000291,0.1
New York,2008,56033,57284.89,0.978,-1251.8899999999994,-2.2
New York,2009,54659,56787.89,0.963,-2128.8899999999994,-3.7
New York,2010,54148,57757.37,0.938,-3609.3700000000026,-6.2
New York,2011,55246,60248.42,0.917,-5002.419999999998,-8.3
New York,2012,56448,61211.24,0.922,-4763.239999999998,-7.8
New York,2013,57369,61960.73,0.926,-4591.730000000003,-7.4
New York,2014,58878,62804.63,0.937,-3926.6299999999974,-6.3
New York,2015,60850,62841.04,0.968,-1991.0400000000009,-3.2
New York,2016,62909,63640.28,0.989,-731.2799999999988,-1.1
New York,2017,64894,64701.61,1.003,192.38999999999942,0.3
New York,2018,67844,65951.95,1.029,1892.050000000003,2.9
New York,2019,72108,66842.78,1.079,5265.220000000001,7.9
New York,2021,74314,70923.61,1.048,3390.3899999999994,4.8
New York,2022,79557,75216.9,1.058,4340.100000000006,5.8
New York,2023,82095,77993.01,1.053,4101.990000000005,5.3
North Carolina,2008,46549,44508.34,1.046,2040.6600000000035,4.6
North Carolina,2009,43674,43699.51,0.999,-25.510000000002037,-0.1
North Carolina,2010,43326,45318.09,0.956,-1992.0899999999965,-4.4
North Carolina,2011,43916,47330.11,0.928,-3414.1100000000006,-7.2
North Carolina,2012,45150,48199.3,0.937,-3049.300000000003,-6.3
North Carolina,2013,45906,49007.62,0.937,-3101.6200000000026,-6.3
North Carolina,2014,46556,49781.16,0.935,-3225.1600000000035,-6.5
North Carolina,2015,47830,49380.12,0.969,-1550.1200000000026,-3.1
North Carolina,2016,50584,49938.49,1.013,645.510000000002,1.3
North Carolina,2017,52752,50906.44,1.036,1845.5599999999977,3.6
North Carolina,2018,53855,52075.41,1.034,1779.5899999999965,3.4
North Carolina,2019,57341,52523.05,1.092,4817.949999999997,9.2
North Carolina,2021,61972,56711.6,1.093,5260.4000000000015,9.3
North Carolina,2022,67481,61990.82,1.089,5490.18,8.9
North Carolina,2023,70804,64717.46,1.094,6086.540000000001,9.4
North Dakota,2008,45685,40549.04,1.127,5135.959999999999,12.7
North Dakota,2009,47827,41199.26,1.161,6627.739999999998,16.1
North Dakota,2010,48670,42472.89,1.146,6197.110000000001,14.6
North Dakota,2011,51704,45061.24,1.147,6642.760000000002,14.7
North Dakota,2012,53585,47747.59,1.122,5837.4100000000035,12.2
North Dakota,2013,55759,48842.07,1.142,6916.93,14.2
North Dakota,2014,59029,49641.55,1.189,9387.449999999997,18.9
North Dakota,2015,60557,48950.85,1.237,11606.150000000001,23.7
North Dakota,2016,60656,50552.11,1.2,10103.89,20.0
North Dakota,2017,61843,48675.81,1.271,13167.190000000002,27.1
North Dakota,2018,63837,50712.97,1.259,13124.029999999999,25.9
North Dakota,2019,64577,53136.34,1.215,11440.660000000003,21.5
North Dakota,2021,66519,54336.29,1.224,12182.71,22.4
North Dakota,2022,71970,57329.22,1.255,14640.779999999999,25.5
North Dakota,2023,76525,60275.63,1.27,16249.370000000003,27.0
Ohio,2008,47988,44236.36,1.085,3751.6399999999994,8.5
Ohio,2009,45395,44175.44,1.028,1219.5599999999977,2.8
Ohio,2010,45090,45082.52,1.0,7.480000000003201,0.0
Ohio,2011,45749,46425.91,0.985,-676.9100000000035,-1.5
Ohio,2012,46829,47909.82,0.977,-1080.8199999999997,-2.3
Ohio,2013,48081,48851.26,0.984,-770.260000000002,-1.6
Ohio,2014,49308,49317.96,1.0,-9.959999999999127,0.0
Ohio,2015,51075,48802.99,1.047,2272.010000000002,4.7
Ohio,2016,52334,49302.01,1.061,3031.989999999998,6.1
Ohio,2017,54021,50145.98,1.077,3875.019999999997,7.7
Ohio,2018,56111,51796.97,1.083,4314.029999999999,8.3
Ohio,2019,58642,52647.79,1.114,5994.209999999999,11.4
Ohio,2021,62262,55266.9,1.127,6995.0999999999985,12.7
Ohio,2022,65720,59515.2,1.104,6204.800000000003,10.4
Ohio,2023,67769,61829.53,1.096,5939.470000000001,9.6
Oklahoma,2008,42822,42499.91,1.008,322.0899999999965,0.8
Oklahoma,2009,41664,41856.58,0.995,-192.58000000000175,-0.5
Oklahoma,2010,42072,43714.94,0.962,-1642.9400000000023,-3.8
Oklahoma,2011,43225,45545.46,0.949,-2320.459999999999,-5.1
Oklahoma,2012,44312,46537.11,0.952,-2225.1100000000006,-4.8
Oklahoma,2013,45690,47477.47,0.962,-1787.4700000000012,-3.8
Oklahoma,2014,47529,48290.14,0.984,-761.1399999999994,-1.6
Oklahoma,2015,48568,47656.27,1.019,911.7300000000032,1.9
Oklahoma,2016,49176,48270.42,1.019,905.5800000000017,1.9
Oklahoma,2017,50051,49073.2,1.02,977.8000000000029,2.0
Oklahoma,2018,51924,49733.46,1.044,2190.540000000001,4.4
Oklahoma,2019,54449,50363.19,1.081,4085.8099999999977,8.1
Oklahoma,2021,55826,53737.12,1.039,2088.8799999999974,3.9
Oklahoma,2022,59673,57396.69,1.04,2276.3099999999977,4.0
Oklahoma,2023,62138,59380.1,1.046,2757.9000000000015,4.6
Oregon,2008,50169,48596.05,1.032,1572.949999999997,3.2
Oregon,2009,48457,49591.01,0.977,-1134.010000000002,-2.3
Oregon,2010,46560,50140.87,0.929,-3580.8700000000026,-7.1
Oregon,2011,46816,51960.93,0.901,-5144.93,-9.9
Oregon,2012,49161,53877.84,0.912,-4716.8399999999965,-8.8
Oregon,2013,50251,54072.83,0.929,-3821.8300000000017,-7.1
Oregon,2014,51075,54929.5,0.93,-3854.5,-7.0
Oregon,2015,54148,55554.62,0.975,-1406.6200000000026,-2.5
Oregon,2016,57532,55936.83,1.029,1595.1699999999983,2.9
Oregon,2017,60212,58396.23,1.031,1815.7699999999968,3.1
Oregon,2018,63426,61506.76,1.031,1919.239999999998,3.1
Oregon,2019,67058,62133.94,1.079,4924.059999999998,7.9
Oregon,2021,71562,65642.03,1.09,5919.970000000001,9.0
Oregon,2022,75657,73165.17,1.034,2491.8300000000017,3.4
Oregon,2023,80160,74576.83,1.075,5583.169999999998,7.5
Pennsylvania,2008,50713,47844.98,1.06,2868.019999999997,6.0
Pennsylvania,2009,49520,47553.0,1.041,1967.0,4.1
Pennsylvania,2010,49288,48428.02,1.018,859.9800000000032,1.8
Pennsylvania,2011,50228,50084.28,1.003,143.72000000000116,0.3
Pennsylvania,2012,51230,50962.71,1.005,267.2900000000009,0.5
Pennsylvania,2013,52007,51592.88,1.008,414.1200000000026,0.8
Pennsylvania,2014,53234,52224.77,1.019,1009.2300000000032,1.9
Pennsylvania,2015,55702,52588.69,1.059,3113.3099999999977,5.9
Pennsylvania,2016,56907,52867.23,1.076,4039.769999999997,7.6
Pennsylvania,2017,59195,54460.31,1.087,4734.690000000002,8.7
Pennsylvania,2018,60905,55442.16,1.099,5462.8399999999965,9.9
Pennsylvania,2019,63463,55935.29,1.135,7527.709999999999,13.5
Pennsylvania,2021,68957,58644.52,1.176,10312.480000000003,17.6
Pennsylvania,2022,71798,63651.2,1.128,8146.800000000003,12.8
Pennsylvania,2023,73824,66767.72,1.106,7056.279999999999,10.6
Rhode Island,2008,55701,52552.95,1.06,3148.050000000003,6.0
Rhode Island,2009,54119,52306.05,1.035,1812.949999999997,3.5
Rhode Island,2010,52254,52215.02,1.001,38.9800000000032,0.1
Rhode Island,2011,53636,53837.46,0.996,-201.45999999999913,-0.4
Rhode Island,2012,54554,53665.36,1.017,888.6399999999994,1.7
Rhode Island,2013,55902,54983.96,1.017,918.0400000000009,1.7
Rhode Island,2014,54891,56188.74,0.977,-1297.739999999998,-2.3
Rhode Island,2015,58073,56678.42,1.025,1394.5800000000017,2.5
Rhode Island,2016,60596,56500.74,1.072,4095.260000000002,7.2
Rhode Island,2017,63870,57943.86,1.102,5926.139999999999,10.2
Rhode Island,2018,64340,59910.28,1.074,4429.720000000001,7.4
Rhode Island,2019,71169,60705.52,1.172,10463.480000000003,17.2
Rhode Island,2021,74008,64259.47,1.152,9748.529999999999,15.2
Rhode Island,2022,81854,70067.56,1.168,11786.440000000002,16.8
Rhode Island,2023,84972,70772.59,1.201,14199.410000000003,20.1
South Carolina,2008,44625,44220.13,1.009,404.8700000000026,0.9
South Carolina,2009,42442,43553.05,0.974,-1111.050000000003,-2.6
South Carolina,2010,42018,45180.86,0.93,-3162.8600000000006,-7.0
South Carolina,2011,42367,47101.42,0.899,-4734.419999999998,-10.1
South Carolina,2012,43107,48148.34,0.895,-5041.3399999999965,-10.5
South Carolina,2013,44163,48705.04,0.907,-4542.040000000001,-9.3
South Carolina,2014,45238,49295.9,0.918,-4057.9000000000015,-8.2
South Carolina,2015,47238,49175.15,0.961,-1937.1500000000015,-3.9
South Carolina,2016,49501,49810.72,0.994,-309.72000000000116,-0.6
South Carolina,2017,50570,50639.64,0.999,-69.63999999999942,-0.1
South Carolina,2018,52306,51668.06,1.012,637.9400000000023,1.2
South Carolina,2019,56227,52306.87,1.075,3920.1299999999974,7.5
South Carolina,2021,59318,56749.6,1.045,2568.4000000000015,4.5
South Carolina,2022,64115,61661.16,1.04,2453.8399999999965,4.0
South Carolina,2023,67804,64260.88,1.055,3543.1200000000026,5.5
South Dakota,2008,46032,39764.08,1.158,6267.919999999998,15.8
South Dakota,2009,45043,39854.02,1.13,5188.980000000003,13.0
South Dakota,2010,45904,42541.69,1.079,3362.3099999999977,7.9
South Dakota,2011,48321,43383.96,1.114,4937.040000000001,11.4
South Dakota,2012,48362,46354.08,1.043,2007.9199999999983,4.3
South Dakota,2013,48947,46955.63,1.042,1991.3700000000026,4.2
South Dakota,2014,50979,46927.63,1.086,4051.3700000000026,8.6
South Dakota,2015,53017,46068.33,1.151,6948.669999999998,15.1
South Dakota,2016,54467,46212.08,1.179,8254.919999999998,17.9
South Dakota,2017,56521,47376.49,1.193,9144.510000000002,19.3
South Dakota,2018,56274,50237.0,1.12,6037.0,12.0
South Dakota,2019,59533,51401.71,1.158,8131.290000000001,15.8
South Dakota,2021,66143,53210.91,1.243,12932.089999999997,24.3
South Dakota,2022,69728,56969.31,1.224,12758.690000000002,22.4
South Dakota,2023,71810,59540.45,1.206,12269.550000000003,20.6
Tennessee,2008,43614,44154.91,0.988,-540.9100000000035,-1.2
Tennessee,2009,41725,43290.75,0.964,-1565.75,-3.6
Tennessee,2010,41461,44994.93,0.921,-3533.9300000000003,-7.9
Tennessee,2011,41693,46813.48,0.891,-5120.480000000003,-10.9
Tennessee,2012,42764,48092.25,0.889,-5328.25,-11.1
Tennessee,2013,44297,48577.07,0.912,-4280.07,-8.8
Tennessee,2014,44361,49035.73,0.905,-4674.730000000003,-9.5
Tennessee,2015,47275,48837.67,0.968,-1562.6699999999983,-3.2
Tennessee,2016,48547,49948.31,0.972,-1401.3099999999977,-2.8
Tennessee,2017,51340,50837.25,1.01,502.75,1.0
Tennessee,2018,52375,50457.53,1.038,1917.4700000000012,3.8
Tennessee,2019,56071,52434.28,1.069,3636.720000000001,6.9
Tennessee,2021,59695,55313.56,1.079,4381.440000000002,7.9
Tennessee,2022,65254,60667.91,1.076,4586.0899999999965,7.6
Tennessee,2023,67631,63498.58,1.065,4132.419999999998,6.5
Texas,2008,50043,47088.42,1.063,2954.5800000000017,6.3
Texas,2009,48259,46613.46,1.035,1645.5400000000009,3.5
Texas,2010,48615,48074.36,1.011,540.6399999999994,1.1
Texas,2011,49392,49607.1,0.996,-215.09999999999854,-0.4
Texas,2012,50740,51174.26,0.992,-434.26000000000204,-0.8
Texas,2013,51704,52053.77,0.993,-349.7699999999968,-0.7
Texas,2014,53035,53212.43,0.997,-177.4300000000003,-0.3
Texas,2015,55653,53095.2,1.048,2557.800000000003,4.8
Texas,2016,56565,53882.8,1.05,2682.199999999997,5.0
Texas,2017,59206,54816.15,1.08,4389.8499999999985,8.0
Texas,2018,60629,56377.56,1.075,4251.440000000002,7.5
Texas,2019,64034,57797.08,1.108,6236.919999999998,10.8
Texas,2021,66963,61315.09,1.092,5647.9100000000035,9.2
Texas,2022,72284,66161.83,1.093,6122.169999999998,9.3
Texas,2023,75780,68760.28,1.102,7019.720000000001,10.2
Utah,2008,56633,48459.33,1.169,8173.669999999998,16.9
Utah,2009,55117,49599.86,1.111,5517.139999999999,11.1
Utah,2010,54744,48596.24,1.127,6147.760000000002,12.7
Utah,2011,55869,51753.25,1.08,4115.75,8.0
Utah,2012,57049,52615.63,1.084,4433.370000000003,8.4
Utah,2013,59770,53103.23,1.126,6666.769999999997,12.6
Utah,2014,60922,53270.75,1.144,7651.25,14.4
Utah,2015,62912,52877.54,1.19,10034.46,19.0
Utah,2016,65977,53840.55,1.225,12136.449999999997,22.5
Utah,2017,68358,55525.98,1.231,12832.019999999997,23.1
Utah,2018,71414,56023.22,1.275,15390.779999999999,27.5
Utah,2019,75780,57677.04,1.314,18102.96,31.4
Utah,2021,79449,60236.52,1.319,19212.480000000003,31.9
Utah,2022,89168,66259.11,1.346,22908.89,34.6
Utah,2023,93421,69113.52,1.352,24307.479999999996,35.2
Vermont,2008,52104,49569.14,1.051,2534.8600000000006,5.1
Vermont,2009,51618,49747.62,1.038,1870.3799999999974,3.8
Vermont,2010,49406,49540.51,0.997,-134.51000000000204,-0.3
Vermont,2011,52776,51568.97,1.023,1207.0299999999988,2.3
Vermont,2012,52977,53480.25,0.991,-503.25,-0.9
Vermont,2013,52578,53514.74,0.982,-936.739999999998,-1.8
Vermont,2014,54166,53364.43,1.015,801.5699999999997,1.5
Vermont,2015,56990,54251.8,1.05,2738.199999999997,5.0
Vermont,2016,57677,52772.22,1.093,4904.779999999999,9.3
Vermont,2017,57513,55520.68,1.036,1992.3199999999997,3.6
Vermont,2018,60782,57606.77,1.055,3175.230000000003,5.5
Vermont,2019,63001,57768.61,1.091,5232.389999999999,9.1
Vermont,2021,72431,60700.9,1.193,11730.099999999999,19.3
Vermont,2022,73991,66469.75,1.113,7521.25,11.3
Vermont,2023,81211,65620.7,1.238,15590.300000000003,23.8
Virginia,2008,61233,52226.6,1.172,9006.400000000001,17.2
Virginia,2009,59330,51628.53,1.149,7701.470000000001,14.9
Virginia,2010,60674,53003.69,1.145,7670.309999999998,14.5
Virginia,2011,61882,54770.43,1.13,7111.57,13.0
Virginia,2012,61741,55413.49,1.114,6327.510000000002,11.4
Virginia,2013,62666,57027.79,1.099,5638.209999999999,9.9
Virginia,2014,64902,57684.67,1.125,7217.330000000002,12.5
Virginia,2015,66262,57580.06,1.151,8681.940000000002,15.1
Virginia,2016,68114,57633.54,1.182,10480.46,18.2
Virginia,2017,71535,58324.32,1.227,13210.68,22.7
Virginia,2018,72577,60426.1,1.201,12150.900000000001,20.1
Virginia,2019,76456,59988.93,1.275,16467.07,27.5
Virginia,2021,80963,65138.5,1.243,15824.5,24.3
Virginia,2022,85873,70041.93,1.226,15831.070000000007,22.6
Virginia,2023,89931,71861.76,1.251,18069.240000000005,25.1
Washington,2008,58078,53440.91,1.087,4637.0899999999965,8.7
Washington,2009,56548,52963.13,1.068,3584.8700000000026,6.8
Washington,2010,55631,52924.26,1.051,2706.739999999998,5.1
Washington,2011,56835,55271.29,1.028,1563.7099999999991,2.8
Washington,2012,57573,55629.34,1.035,1943.6600000000035,3.5
Washington,2013,58405,56597.89,1.032,1807.1100000000006,3.2
Washington,2014,61366,58471.86,1.049,2894.1399999999994,4.9
Washington,2015,64129,58849.68,1.09,5279.32,9.0
Washington,2016,67106,60337.01,1.112,6768.989999999998,11.2
Washington,2017,70979,63012.2,1.126,7966.800000000003,12.6
Washington,2018,74073,64832.05,1.143,9240.949999999997,14.3
Washington,2019,78687,66628.6,1.181,12058.399999999994,18.1
Washington,2021,84247,70914.47,1.188,13332.529999999999,18.8
Washington,2022,91306,78034.67,1.17,13271.330000000002,17.0
Washington,2023,94605,79398.95,1.192,15206.050000000003,19.2
West Virginia,2008,37989,41690.82,0.911,-3701.8199999999997,-8.9
West Virginia,2009,37435,40719.18,0.919,-3284.1800000000003,-8.1
West Virginia,2010,38218,42678.72,0.895,-4460.720000000001,-10.5
West Virginia,2011,38482,44361.09,0.867,-5879.0899999999965,-13.3
West Virginia,2012,40196,45101.9,0.891,-4905.9000000000015,-10.9
West Virginia,2013,41253,46330.52,0.89,-5077.519999999997,-11.0
West Virginia,2014,41059,46774.0,0.878,-5715.0,-12.2
West Virginia,2015,42019,46791.15,0.898,-4772.1500000000015,-10.2
West Virginia,2016,43385,46850.39,0.926,-3465.3899999999994,-7.4
West Virginia,2017,43469,47333.55,0.918,-3864.550000000003,-8.2
West Virginia,2018,44097,48806.43,0.904,-4709.43,-9.6
West Virginia,2019,48850,49233.83,0.992,-383.83000000000175,-0.8
West Virginia,2021,51248,53421.31,0.959,-2173.3099999999977,-4.1
West Virginia,2022,54329,56474.69,0.962,-2145.6900000000023,-3.8
West Virginia,2023,55948,58979.43,0.949,-3031.4300000000003,-5.1
Wisconsin,2008,52094,45202.16,1.152,6891.8399999999965,15.2
Wisconsin,2009,49993,45269.76,1.104,4723.239999999998,10.4
Wisconsin,2010,49001,46658.16,1.05,2342.8399999999965,5.0
Wisconsin,2011,50395,48099.75,1.048,2295.25,4.8
Wisconsin,2012,51059,49293.05,1.036,1765.949999999997,3.6
Wisconsin,2013,51467,49531.41,1.039,1935.5899999999965,3.9
Wisconsin,2014,52622,50128.88,1.05,2493.1200000000026,5.0
Wisconsin,2015,55638,49958.28,1.114,5679.720000000001,11.4
Wisconsin,2016,56811,50145.78,1.133,6665.220000000001,13.3
Wisconsin,2017,59305,51718.92,1.147,7586.080000000002,14.7
Wisconsin,2018,60773,52971.93,1.147,7801.07,14.7
Wisconsin,2019,64168,53946.18,1.189,10221.82,18.9
Wisconsin,2021,67125,56212.83,1.194,10912.169999999998,19.4
Wisconsin,2022,70996,60635.72,1.171,10360.279999999999,17.1
Wisconsin,2023,74631,63438.4,1.176,11192.599999999999,17.6
Wyoming,2008,53207,45926.86,1.159,7280.139999999999,15.9
Wyoming,2009,52664,47078.81,1.119,5585.190000000002,11.9
Wyoming,2010,53512,47197.79,1.134,6314.209999999999,13.4
Wyoming,2011,56322,50353.07,1.119,5968.93,11.9
Wyoming,2012,54901,50284.05,1.092,4616.949999999997,9.2
Wyoming,2013,58752,51790.81,1.134,6961.190000000002,13.4
Wyoming,2014,57055,52774.48,1.081,4280.519999999997,8.1
Wyoming,2015,60214,51754.3,1.163,8459.699999999997,16.3
Wyoming,2016,59882,53506.27,1.119,6375.730000000003,11.9
Wyoming,2017,60434,53619.52,1.127,6814.480000000003,12.7
Wyoming,2018,61584,51934.18,1.186,9649.82,18.6
Wyoming,2019,65003,54114.05,1.201,10888.949999999997,20.1
Wyoming,2021,65204,56012.47,1.164,9191.529999999999,16.4
Wyoming,2022,70042,61137.53,1.146,8904.470000000001,14.6
Wyoming,2023,72415,62445.87,1.16,9969.129999999997,16.0
