state,year,category,cost
Nevada,2023,transportation,16316.2575
New Hampshire,2008,transportation,17047.6575
New Hampshire,2009,transportation,16963.65
New Hampshire,2010,transportation,16983.4875
New Hampshire,2011,transportation,17227.23
New Hampshire,2012,transportation,17218.95
New Hampshire,2013,transportation,17161.335000000003
New Hampshire,2014,transportation,17539.9725
New Hampshire,2015,transportation,17460.795
New Hampshire,2016,transportation,17552.22
New Hampshire,2017,transportation,17576.1975
New Hampshire,2018,transportation,17451.480000000003
New Hampshire,2019,transportation,17365.920000000002
New Hampshire,2021,transportation,17614.4925
New Hampshire,2022,transportation,18041.6025
New Hampshire,2023,transportation,17269.4925
New Jersey,2008,transportation,17886.524999999998
New Jersey,2009,transportation,18023.662500000002
New Jersey,2010,transportation,17279.4975
New Jersey,2011,transportation,17623.1175
New Jersey,2012,transportation,17996.234999999997
New Jersey,2013,transportation,18078.690000000002
New Jersey,2014,transportation,17600.0025
New Jersey,2015,transportation,17919.3
New Jersey,2016,transportation,17868.585
New Jersey,2017,transportation,17563.605000000003
New Jersey,2018,transportation,18450.7725
New Jersey,2019,transportation,18171.15
New Jersey,2021,transportation,17566.019999999997
New Jersey,2022,transportation,18071.962499999998
New Jersey,2023,transportation,18480.787500000002
New Mexico,2008,transportation,16856.01
New Mexico,2009,transportation,17353.845
New Mexico,2010,transportation,16861.875
New Mexico,2011,transportation,17024.025
New Mexico,2012,transportation,17100.787500000002
New Mexico,2013,transportation,16831.6875
New Mexico,2014,transportation,16758.8925
New Mexico,2015,transportation,16992.1125
New Mexico,2016,transportation,16905.0
New Mexico,2017,transportation,17387.482500000002
New Mexico,2018,transportation,16588.980000000003
New Mexico,2019,transportation,17124.765
New Mexico,2021,transportation,16703.864999999998
New Mexico,2022,transportation,16854.8025
New Mexico,2023,transportation,16458.7425
New York,2008,transportation,19330.177499999998
New York,2009,transportation,18889.9575
New York,2010,transportation,18675.885
New York,2011,transportation,18622.065
New York,2012,transportation,18738.157499999998
New York,2013,transportation,18529.95
New York,2014,transportation,18593.085
New York,2015,transportation,18663.6375
New York,2016,transportation,18635.52
New York,2017,transportation,18688.65
New York,2018,transportation,18434.385
New York,2019,transportation,18133.717500000002
New York,2021,transportation,17551.185
New York,2022,transportation,18007.7925
New York,2023,transportation,18324.675
North Carolina,2008,transportation,16665.7425
North Carolina,2009,transportation,16263.3
North Carolina,2010,transportation,16699.5525
North Carolina,2011,transportation,16607.0925
North Carolina,2012,transportation,16470.989999999998
North Carolina,2013,transportation,16547.4075
North Carolina,2014,transportation,16490.655
North Carolina,2015,transportation,16356.105
North Carolina,2016,transportation,16512.5625
North Carolina,2017,transportation,16499.625
North Carolina,2018,transportation,16520.325
North Carolina,2019,transportation,16502.2125
North Carolina,2021,transportation,16600.1925
North Carolina,2022,transportation,16483.5825
North Carolina,2023,transportation,16639.005
North Dakota,2008,transportation,14658.532500000001
North Dakota,2009,transportation,15530.6925
North Dakota,2010,transportation,16376.977499999999
North Dakota,2011,transportation,16379.3925
North Dakota,2012,transportation,16509.4575
North Dakota,2013,transportation,16503.5925
North Dakota,2014,transportation,16814.61
North Dakota,2015,transportation,16812.0225
North Dakota,2016,transportation,16591.395
North Dakota,2017,transportation,16339.3725
North Dakota,2018,transportation,16223.970000000001
North Dakota,2019,transportation,16658.8425
North Dakota,2021,transportation,16251.0525
North Dakota,2022,transportation,16225.867500000002
North Dakota,2023,transportation,16546.0275
Ohio,2008,transportation,15913.2975
Ohio,2009,transportation,16208.2725
Ohio,2010,transportation,16297.972499999998
Ohio,2011,transportation,16348.687500000002
Ohio,2012,transportation,16607.0925
Ohio,2013,transportation,16730.775
Ohio,2014,transportation,16780.9725
Ohio,2015,transportation,16686.614999999998
Ohio,2016,transportation,16597.7775
Ohio,2017,transportation,16440.8025
Ohio,2018,transportation,16770.6225
Ohio,2019,transportation,16533.09
Ohio,2021,transportation,16292.625
Ohio,2022,transportation,15927.96
Ohio,2023,transportation,16103.91
Oklahoma,2008,transportation,16688.857500000002
Oklahoma,2009,transportation,16245.36
Oklahoma,2010,transportation,16710.247499999998
Oklahoma,2011,transportation,16595.0175
Oklahoma,2012,transportation,16414.755
Oklahoma,2013,transportation,16545.51
Oklahoma,2014,transportation,16533.09
Oklahoma,2015,transportation,16352.1375
Oklahoma,2016,transportation,16490.655
Oklahoma,2017,transportation,16468.7475
Oklahoma,2018,transportation,16106.1525
Oklahoma,2019,transportation,16394.055
Oklahoma,2021,transportation,16527.3975
Oklahoma,2022,transportation,16145.999999999998
Oklahoma,2023,transportation,15902.775
Oregon,2008,transportation,16440.975000000002
Oregon,2009,transportation,17526.345
Oregon,2010,transportation,17208.7725
Oregon,2011,transportation,17230.1625
Oregon,2012,transportation,17312.79
Oregon,2013,transportation,16994.355
Oregon,2014,transportation,17101.4775
Oregon,2015,transportation,17125.6275
Oregon,2016,transportation,17327.1075
Oregon,2017,transportation,17294.505
Oregon,2018,transportation,18031.5975
Oregon,2019,transportation,18018.8325
Oregon,2021,transportation,18364.35
Oregon,2022,transportation,18825.787500000002
Oregon,2023,transportation,18035.91
Pennsylvania,2008,transportation,17561.535
Pennsylvania,2009,transportation,17549.2875
Pennsylvania,2010,transportation,17238.0975
Pennsylvania,2011,transportation,17325.210000000003
Pennsylvania,2012,transportation,17208.600000000002
Pennsylvania,2013,transportation,16957.267499999998
Pennsylvania,2014,transportation,16980.555
Pennsylvania,2015,transportation,17349.8775
Pennsylvania,2016,transportation,17323.312499999996
Pennsylvania,2017,transportation,17251.8975
Pennsylvania,2018,transportation,17218.4325
Pennsylvania,2019,transportation,16750.612500000003
Pennsylvania,2021,transportation,16446.495
Pennsylvania,2022,transportation,16711.9725
Pennsylvania,2023,transportation,17119.4175
Rhode Island,2008,transportation,17301.06
Rhode Island,2009,transportation,17407.8375
Rhode Island,2010,transportation,16868.43
Rhode Island,2011,transportation,16911.7275
Rhode Island,2012,transportation,16848.5925
Rhode Island,2013,transportation,16813.7475
Rhode Island,2014,transportation,16794.945
Rhode Island,2015,transportation,17038.86
Rhode Island,2016,transportation,17001.427499999998
Rhode Island,2017,transportation,17142.36
Rhode Island,2018,transportation,17381.789999999997
Rhode Island,2019,transportation,17067.3225
Rhode Island,2021,transportation,16938.982500000002
Rhode Island,2022,transportation,17426.4675
Rhode Island,2023,transportation,16692.135000000002
South Carolina,2008,transportation,16676.954999999998
South Carolina,2009,transportation,16238.2875
South Carolina,2010,transportation,16666.95
South Carolina,2011,transportation,16557.0675
South Carolina,2012,transportation,16424.07
South Carolina,2013,transportation,16543.2675
South Carolina,2014,transportation,16567.7625
South Carolina,2015,transportation,16385.6025
South Carolina,2016,transportation,16522.05
South Carolina,2017,transportation,16487.55
South Carolina,2018,transportation,16454.774999999998
South Carolina,2019,transportation,16500.66
South Carolina,2021,transportation,16573.455
South Carolina,2022,transportation,16295.5575
South Carolina,2023,transportation,16483.065000000002
South Dakota,2008,transportation,14545.199999999999
South Dakota,2009,transportation,15441.855
South Dakota,2010,transportation,16331.782500000001
South Dakota,2011,transportation,16342.8225
South Dakota,2012,transportation,16563.2775
South Dakota,2013,transportation,16537.575
South Dakota,2014,transportation,16788.734999999997
South Dakota,2015,transportation,16755.614999999998
South Dakota,2016,transportation,16555.515
South Dakota,2017,transportation,16337.992499999998
South Dakota,2018,transportation,16525.6725
South Dakota,2019,transportation,16868.085000000003
South Dakota,2021,transportation,16182.914999999999
South Dakota,2022,transportation,16207.9275
South Dakota,2023,transportation,16571.9025
Tennessee,2008,transportation,16643.489999999998
Tennessee,2009,transportation,16216.2075
Tennessee,2010,transportation,16673.505
Tennessee,2011,transportation,16566.21
Tennessee,2012,transportation,16426.485
Tennessee,2013,transportation,16559.1375
Tennessee,2014,transportation,16556.0325
Tennessee,2015,transportation,16371.974999999999
Tennessee,2016,transportation,16525.5
Tennessee,2017,transportation,16484.445
Tennessee,2018,transportation,15930.8925
Tennessee,2019,transportation,16303.32
Tennessee,2021,transportation,16196.369999999999
Tennessee,2022,transportation,16297.11
Tennessee,2023,transportation,16348.687500000002
Texas,2008,transportation,16752.510000000002
Texas,2009,transportation,16570.35
Texas,2010,transportation,16903.62
Texas,2011,transportation,16634.0025
Texas,2012,transportation,16821.6825
Texas,2013,transportation,16813.92
Texas,2014,transportation,16774.59
Texas,2015,transportation,16726.4625
Texas,2016,transportation,16955.025
Texas,2017,transportation,16739.745000000003
Texas,2018,transportation,16735.087499999998
Texas,2019,transportation,16882.23
Texas,2021,transportation,16987.454999999998
Texas,2022,transportation,16767.5175
Texas,2023,transportation,16976.070000000003
Utah,2008,transportation,16708.005
Utah,2009,transportation,17427.1575
Utah,2010,transportation,17041.965
Utah,2011,transportation,17250.517499999998
Utah,2012,transportation,17176.3425
Utah,2013,transportation,16850.835000000003
Utah,2014,transportation,16696.1025
Utah,2015,transportation,16784.0775
Utah,2016,transportation,16474.6125
Utah,2017,transportation,17109.7575
Utah,2018,transportation,16741.47
Utah,2019,transportation,17083.365
Utah,2021,transportation,16631.415
Utah,2022,transportation,16382.842499999999
Utah,2023,transportation,16045.605
Vermont,2008,transportation,17365.23
Vermont,2009,transportation,17460.795
Vermont,2010,transportation,16987.11
Vermont,2011,transportation,16992.285
Vermont,2012,transportation,17098.717500000002
Vermont,2013,transportation,16962.7875
Vermont,2014,transportation,16924.837499999998
Vermont,2015,transportation,17089.0575
Vermont,2016,transportation,17043.0
Vermont,2017,transportation,17180.4825
Vermont,2018,transportation,17370.2325
Vermont,2019,transportation,17039.0325
Vermont,2021,transportation,16963.995
Vermont,2022,transportation,17327.4525
Vermont,2023,transportation,16607.0925
Virginia,2008,transportation,17716.785
Virginia,2009,transportation,17555.4975
Virginia,2010,transportation,17536.8675
Virginia,2011,transportation,17351.085
Virginia,2012,transportation,17135.6325
Virginia,2013,transportation,17473.7325
Virginia,2014,transportation,17071.29
Virginia,2015,transportation,17007.465
Virginia,2016,transportation,17113.5525
Virginia,2017,transportation,17019.0225
Virginia,2018,transportation,17217.914999999997
Virginia,2019,transportation,17087.850000000002
Virginia,2021,transportation,17494.95
Virginia,2022,transportation,17335.559999999998
Virginia,2023,transportation,17301.405
Washington,2008,transportation,18022.9725
Washington,2009,transportation,18069.2025
Washington,2010,transportation,17784.577500000003
Washington,2011,transportation,17894.9775
Washington,2012,transportation,17312.272500000003
Washington,2013,transportation,17410.77
Washington,2014,transportation,17640.367500000004
Washington,2015,transportation,17874.9675
Washington,2016,transportation,17710.575
Washington,2017,transportation,18252.914999999997
Washington,2018,transportation,18092.145
Washington,2019,transportation,18351.4125
Washington,2021,transportation,19312.065
Washington,2022,transportation,19585.4775
Washington,2023,transportation,18402.127500000002
West Virginia,2008,transportation,16716.4575
West Virginia,2009,transportation,16289.865
West Virginia,2010,transportation,16777.8675
West Virginia,2011,transportation,16563.795000000002
West Virginia,2012,transportation,16243.29
West Virginia,2013,transportation,16464.9525
West Virginia,2014,transportation,16386.120000000003
West Virginia,2015,transportation,16261.4025
West Virginia,2016,transportation,16431.142499999998
West Virginia,2017,transportation,16286.242499999998
West Virginia,2018,transportation,16459.26
West Virginia,2019,transportation,16512.5625
West Virginia,2021,transportation,16667.8125
West Virginia,2022,transportation,16304.8725
West Virginia,2023,transportation,16511.8725
Wisconsin,2008,transportation,15737.52
Wisconsin,2009,transportation,16365.2475
Wisconsin,2010,transportation,16495.657499999998
Wisconsin,2011,transportation,16462.364999999998
Wisconsin,2012,transportation,16699.2075
Wisconsin,2013,transportation,16581.5625
Wisconsin,2014,transportation,16720.2525
Wisconsin,2015,transportation,16993.32
Wisconsin,2016,transportation,16810.6425
Wisconsin,2017,transportation,16803.225
Wisconsin,2018,transportation,16898.445
Wisconsin,2019,transportation,16679.715
Wisconsin,2021,transportation,16409.925
Wisconsin,2022,transportation,15958.4925
Wisconsin,2023,transportation,16146.1725
Wyoming,2008,transportation,17131.664999999997
Wyoming,2009,transportation,17073.015
Wyoming,2010,transportation,17014.365
Wyoming,2011,transportation,17057.835
Wyoming,2012,transportation,17040.93
Wyoming,2013,transportation,16865.670000000002
Wyoming,2014,transportation,16877.9175
Wyoming,2015,transportation,17439.405
Wyoming,2016,transportation,17562.225
Wyoming,2017,transportation,17615.355
Wyoming,2018,transportation,16570.35
Wyoming,2019,transportation,17014.365
Wyoming,2021,transportation,16625.032499999998
Wyoming,2022,transportation,16698.862500000003
Wyoming,2023,transportation,16358.002499999999
Alabama,2008,healthcare,7467.93
Alabama,2009,healthcare,7384.009499999999
Alabama,2010,healthcare,7515.7425
Alabama,2011,healthcare,7626.0554999999995
Alabama,2012,healthcare,7705.9214999999995
Alabama,2013,healthcare,7640.82
Alabama,2014,healthcare,7645.4865
Alabama,2015,healthcare,7655.813999999999
Alabama,2016,healthcare,7697.6595
Alabama,2017,healthcare,7581.456
Alabama,2018,healthcare,7337.88
Alabama,2019,healthcare,7408.4895
Alabama,2021,healthcare,7355.0925
Alabama,2022,healthcare,7428.5325
Alabama,2023,healthcare,7549.5555
Alaska,2008,healthcare,7874.833500000001
Alaska,2009,healthcare,7922.2635
Alaska,2010,healthcare,7651.683000000001
Alaska,2011,healthcare,7746.083999999999
Alaska,2012,healthcare,7616.7225
Alaska,2013,healthcare,7617.0285
Alaska,2014,healthcare,7662.1635
Alaska,2015,healthcare,7634.623500000001
Alaska,2016,healthcare,7702.249500000001
Alaska,2017,healthcare,7786.935
Alaska,2018,healthcare,7985.7585
Alaska,2019,healthcare,7946.973000000001
Alaska,2021,healthcare,7833.8295
Alaska,2022,healthcare,7746.389999999999
Alaska,2023,healthcare,7903.4445000000005
Arizona,2008,healthcare,7824.879000000001
Arizona,2009,healthcare,7807.8195
Arizona,2010,healthcare,7809.272999999998
Arizona,2011,healthcare,7690.9275
Arizona,2012,healthcare,7559.806500000001
Arizona,2013,healthcare,7716.3255
Arizona,2014,healthcare,7637.76
Arizona,2015,healthcare,7546.6485
Arizona,2016,healthcare,7760.6955
Arizona,2017,healthcare,7635.312000000001
Arizona,2018,healthcare,7598.898
Arizona,2019,healthcare,7713.877499999999
Arizona,2021,healthcare,7372.2285
Arizona,2022,healthcare,7651.759499999999
Arizona,2023,healthcare,7823.119500000001
Arkansas,2008,healthcare,7423.6365
Arkansas,2009,healthcare,7325.4105
Arkansas,2010,healthcare,7440.925499999999
Arkansas,2011,healthcare,7561.1835
Arkansas,2012,healthcare,7652.447999999999
Arkansas,2013,healthcare,7627.585499999999
Arkansas,2014,healthcare,7639.137000000001
Arkansas,2015,healthcare,7617.1815
Arkansas,2016,healthcare,7618.4055
Arkansas,2017,healthcare,7518.6494999999995
Arkansas,2018,healthcare,7492.1804999999995
Arkansas,2019,healthcare,7438.707
Arkansas,2021,healthcare,7436.029500000001
Arkansas,2022,healthcare,7338.186000000001
Arkansas,2023,healthcare,7287.39
California,2008,healthcare,7793.667
California,2009,healthcare,7794.432
California,2010,healthcare,7771.940999999999
California,2011,healthcare,7768.957500000001
California,2012,healthcare,7797.1095000000005
California,2013,healthcare,7783.722
California,2014,healthcare,7790.147999999999
California,2015,healthcare,7854.0255
California,2016,healthcare,7783.875000000001
California,2017,healthcare,7890.5925
California,2018,healthcare,7988.6655
California,2019,healthcare,7836.66
California,2021,healthcare,7806.289500000002
California,2022,healthcare,7942.9185
California,2023,healthcare,8019.188999999999
Colorado,2008,healthcare,7715.637000000001
Colorado,2009,healthcare,7683.5070000000005
Colorado,2010,healthcare,7458.0615
Colorado,2011,healthcare,7675.9335
Colorado,2012,healthcare,7756.717499999999
Colorado,2013,healthcare,7728.2595
Colorado,2014,healthcare,7649.6175
Colorado,2015,healthcare,7634.0115
Colorado,2016,healthcare,7532.1135
Colorado,2017,healthcare,7552.4625
Colorado,2018,healthcare,7288.3845
Colorado,2019,healthcare,7337.956500000001
Colorado,2021,healthcare,7407.4185
Colorado,2022,healthcare,7353.715499999999
Colorado,2023,healthcare,7362.4365
Connecticut,2008,healthcare,8009.856
Connecticut,2009,healthcare,7986.8295
Connecticut,2010,healthcare,7830.387
Connecticut,2011,healthcare,7956.611999999999
Connecticut,2012,healthcare,7851.96
Connecticut,2013,healthcare,7925.476500000001
Connecticut,2014,healthcare,7893.1935
Connecticut,2015,healthcare,7912.548000000001
Connecticut,2016,healthcare,7966.098
Connecticut,2017,healthcare,7983.387
Connecticut,2018,healthcare,7668.054000000001
Connecticut,2019,healthcare,7825.1085
Connecticut,2021,healthcare,7708.293
Connecticut,2022,healthcare,8016.588
Connecticut,2023,healthcare,7851.883499999999
Delaware,2008,healthcare,7708.905000000001
Delaware,2009,healthcare,7702.5554999999995
Delaware,2010,healthcare,7762.913999999999
Delaware,2011,healthcare,7566.4619999999995
Delaware,2012,healthcare,7589.259
Delaware,2013,healthcare,7562.79
Delaware,2014,healthcare,7724.816999999999
Delaware,2015,healthcare,7576.330500000001
Delaware,2016,healthcare,7611.9794999999995
Delaware,2017,healthcare,7723.9755000000005
Delaware,2018,healthcare,7707.6045
Delaware,2019,healthcare,7780.050000000001
Delaware,2021,healthcare,7642.2735
Delaware,2022,healthcare,7654.2075
Delaware,2023,healthcare,7625.673000000001
District of Columbia,2008,healthcare,8057.209499999999
District of Columbia,2009,healthcare,8038.772999999999
District of Columbia,2010,healthcare,8098.5960000000005
District of Columbia,2011,healthcare,8111.601000000001
District of Columbia,2012,healthcare,7980.250499999999
District of Columbia,2013,healthcare,8043.8985
District of Columbia,2014,healthcare,8178.309000000001
District of Columbia,2015,healthcare,8176.243500000001
District of Columbia,2016,healthcare,8014.0635
District of Columbia,2017,healthcare,7857.927
District of Columbia,2018,healthcare,7950.645
District of Columbia,2019,healthcare,7811.950500000001
District of Columbia,2021,healthcare,7829.163
District of Columbia,2022,healthcare,7980.633000000001
District of Columbia,2023,healthcare,7842.8565
Florida,2008,healthcare,7573.041
Florida,2009,healthcare,7565.9265
Florida,2010,healthcare,7626.8205
Florida,2011,healthcare,7722.904500000001
Florida,2012,healthcare,7718.544000000001
Florida,2013,healthcare,7670.502
Florida,2014,healthcare,7688.097
Florida,2015,healthcare,7789.536
Florida,2016,healthcare,7753.9635
Florida,2017,healthcare,7659.333
Florida,2018,healthcare,7586.657999999999
Florida,2019,healthcare,7520.256
Florida,2021,healthcare,7681.441500000001
Florida,2022,healthcare,7735.2975
Florida,2023,healthcare,7742.3355
Georgia,2008,healthcare,7571.664
Georgia,2009,healthcare,7070.282999999999
Georgia,2010,healthcare,7526.987999999999
Georgia,2011,healthcare,7337.88
Georgia,2012,healthcare,7614.2745
Georgia,2013,healthcare,7529.589
Georgia,2014,healthcare,7576.56
Georgia,2015,healthcare,7501.130999999999
Georgia,2016,healthcare,7516.3545
Georgia,2017,healthcare,7545.501
Georgia,2018,healthcare,7446.356999999999
Georgia,2019,healthcare,7446.8925
Georgia,2021,healthcare,7568.3745
Georgia,2022,healthcare,7417.0575
Georgia,2023,healthcare,7547.5665
Hawaii,2008,healthcare,7588.111500000001
Hawaii,2009,healthcare,7899.696
Hawaii,2010,healthcare,7583.8275
Hawaii,2011,healthcare,7602.340499999999
Hawaii,2012,healthcare,7580.7675
Hawaii,2013,healthcare,7713.724499999999
Hawaii,2014,healthcare,7626.285
Hawaii,2015,healthcare,7630.6455
Hawaii,2016,healthcare,7579.62
Hawaii,2017,healthcare,7514.136
Hawaii,2018,healthcare,7510.3875
Hawaii,2019,healthcare,7664.228999999999
Hawaii,2021,healthcare,7980.9389999999985
Hawaii,2022,healthcare,7856.779500000001
Hawaii,2023,healthcare,7792.0605
Idaho,2008,healthcare,7690.392
Idaho,2009,healthcare,7662.852000000001
Idaho,2010,healthcare,7521.786
Idaho,2011,healthcare,7698.118500000001
Idaho,2012,healthcare,7598.3625
Idaho,2013,healthcare,7629.650999999999
Idaho,2014,healthcare,7624.907999999999
Idaho,2015,healthcare,7604.6355
Idaho,2016,healthcare,7420.7294999999995
Idaho,2017,healthcare,7618.2525
Idaho,2018,healthcare,7312.940999999999
Idaho,2019,healthcare,7380.8730000000005
Idaho,2021,healthcare,7050.852000000001
Idaho,2022,healthcare,7026.7545
Idaho,2023,healthcare,7118.248500000001
Illinois,2008,healthcare,7679.146500000001
Illinois,2009,healthcare,7759.777500000001
Illinois,2010,healthcare,7743.8655
Illinois,2011,healthcare,7776.99
Illinois,2012,healthcare,7750.215000000001
Illinois,2013,healthcare,7709.5935
Illinois,2014,healthcare,7571.052
Illinois,2015,healthcare,7529.3595000000005
Illinois,2016,healthcare,7669.125
Illinois,2017,healthcare,7722.216000000001
Illinois,2018,healthcare,7683.583499999999
Illinois,2019,healthcare,7568.298
Illinois,2021,healthcare,7809.349499999999
Illinois,2022,healthcare,7886.1555
Illinois,2023,healthcare,7685.343000000001
Indiana,2008,healthcare,7522.0154999999995
Indiana,2009,healthcare,7524.7695
Indiana,2010,healthcare,7491.1095000000005
Indiana,2011,healthcare,7324.11
Indiana,2012,healthcare,7383.321
Indiana,2013,healthcare,7406.270999999999
Indiana,2014,healthcare,7334.590499999999
Indiana,2015,healthcare,7197.885
Indiana,2016,healthcare,7263.751499999999
Indiana,2017,healthcare,7192.53
Indiana,2018,healthcare,7386.1515
Indiana,2019,healthcare,7520.868
Indiana,2021,healthcare,7518.3435
Indiana,2022,healthcare,7505.568
Indiana,2023,healthcare,7502.049
Iowa,2008,healthcare,7387.452
Iowa,2009,healthcare,7408.9485
Iowa,2010,healthcare,7378.0425
Iowa,2011,healthcare,7118.172
Iowa,2012,healthcare,7238.276999999999
Iowa,2013,healthcare,7253.653499999999
Iowa,2014,healthcare,7226.5725
Iowa,2015,healthcare,7043.508
Iowa,2016,healthcare,7066.917
Iowa,2017,healthcare,6981.7725
Iowa,2018,healthcare,7366.95
Iowa,2019,healthcare,7370.01
Iowa,2021,healthcare,7291.215
Iowa,2022,healthcare,7039.224000000001
Iowa,2023,healthcare,7123.2210000000005
Kansas,2008,healthcare,7396.173
Kansas,2009,healthcare,7410.784500000001
Kansas,2010,healthcare,7469.2305
Kansas,2011,healthcare,7361.441999999999
Kansas,2012,healthcare,7459.209000000001
Kansas,2013,healthcare,7385.233499999999
Kansas,2014,healthcare,7464.87
Kansas,2015,healthcare,7344.3825
Kansas,2016,healthcare,7321.279500000001
Kansas,2017,healthcare,7252.2765
Kansas,2018,healthcare,7431.21
Kansas,2019,healthcare,7423.9425
Kansas,2021,healthcare,7387.452
Kansas,2022,healthcare,7116.489
Kansas,2023,healthcare,7198.497
Kentucky,2008,healthcare,7461.580500000001
Kentucky,2009,healthcare,7379.648999999999
Kentucky,2010,healthcare,7440.313499999999
Kentucky,2011,healthcare,7542.364500000001
Kentucky,2012,healthcare,7586.275500000001
Kentucky,2013,healthcare,7579.5435
Kentucky,2014,healthcare,7576.7895
Kentucky,2015,healthcare,7538.2335
Kentucky,2016,healthcare,7529.741999999999
Kentucky,2017,healthcare,7456.9905
Kentucky,2018,healthcare,7367.103000000001
Kentucky,2019,healthcare,7412.620500000001
Kentucky,2021,healthcare,7380.949500000001
Kentucky,2022,healthcare,7423.0245
Kentucky,2023,healthcare,7525.4580000000005
Louisiana,2008,healthcare,7465.5585
Louisiana,2009,healthcare,7398.391500000001
Louisiana,2010,healthcare,7517.654999999999
Louisiana,2011,healthcare,7624.602
Louisiana,2012,healthcare,7685.7255
Louisiana,2013,healthcare,7657.2675
Louisiana,2014,healthcare,7659.944999999999
Louisiana,2015,healthcare,7686.337500000001
Louisiana,2016,healthcare,7736.598
Louisiana,2017,healthcare,7594.767000000001
Louisiana,2018,healthcare,7517.808
Louisiana,2019,healthcare,7431.822
Louisiana,2021,healthcare,7558.123500000001
Louisiana,2022,healthcare,7444.062000000001
Louisiana,2023,healthcare,7294.1985
Maine,2008,healthcare,7743.789
Maine,2009,healthcare,7762.9905
Maine,2010,healthcare,7656.349499999999
Maine,2011,healthcare,7518.267000000001
Maine,2012,healthcare,7530.813
Maine,2013,healthcare,7719.844499999999
Maine,2014,healthcare,7407.8775
Maine,2015,healthcare,7662.240000000001
Maine,2016,healthcare,7693.528499999999
Maine,2017,healthcare,7821.7425
Maine,2018,healthcare,7627.509
Maine,2019,healthcare,7766.892
Maine,2021,healthcare,7756.487999999999
Maine,2022,healthcare,8105.710499999999
Maine,2023,healthcare,7881.412500000001
Maryland,2008,healthcare,7961.813999999999
Maryland,2009,healthcare,7977.114
Maryland,2010,healthcare,7944.9075
Maryland,2011,healthcare,8026.533
Maryland,2012,healthcare,7852.0365
Maryland,2013,healthcare,7880.341499999999
Maryland,2014,healthcare,7931.367
Maryland,2015,healthcare,8042.215499999999
Maryland,2016,healthcare,7944.9839999999995
Maryland,2017,healthcare,7938.481499999999
Maryland,2018,healthcare,7863.511499999999
Maryland,2019,healthcare,7736.6745
Maryland,2021,healthcare,7840.8675
Maryland,2022,healthcare,7740.423
Maryland,2023,healthcare,7635.0825
Massachusetts,2008,healthcare,8035.483499999999
Massachusetts,2009,healthcare,7901.1494999999995
Massachusetts,2010,healthcare,7789.383000000001
Massachusetts,2011,healthcare,7714.259999999999
Massachusetts,2012,healthcare,7666.677000000001
Massachusetts,2013,healthcare,7552.4625
Massachusetts,2014,healthcare,7595.685000000001
Massachusetts,2015,healthcare,7708.3695
Massachusetts,2016,healthcare,8027.374500000001
Massachusetts,2017,healthcare,7878.429
Massachusetts,2018,healthcare,7955.1585
Massachusetts,2019,healthcare,7873.227
Massachusetts,2021,healthcare,7721.374500000001
Massachusetts,2022,healthcare,8022.7080000000005
Massachusetts,2023,healthcare,8009.397
Michigan,2008,healthcare,7596.6795
Michigan,2009,healthcare,7548.714
Michigan,2010,healthcare,7482.3885
Michigan,2011,healthcare,7381.791
Michigan,2012,healthcare,7383.244500000001
Michigan,2013,healthcare,7424.5545
Michigan,2014,healthcare,7454.0835
Michigan,2015,healthcare,7285.707
Michigan,2016,healthcare,7231.392
Michigan,2017,healthcare,7137.8325
Michigan,2018,healthcare,7356.699
Michigan,2019,healthcare,7590.177000000001
Michigan,2021,healthcare,7520.7915
Michigan,2022,healthcare,7495.393499999999
Michigan,2023,healthcare,7529.3595000000005
Minnesota,2008,healthcare,7469.2305
Minnesota,2009,healthcare,7630.5689999999995
Minnesota,2010,healthcare,7612.5914999999995
Minnesota,2011,healthcare,7516.2015
Minnesota,2012,healthcare,7449.57
Minnesota,2013,healthcare,7517.502
Minnesota,2014,healthcare,7565.7735
Minnesota,2015,healthcare,7415.5275
Minnesota,2016,healthcare,7451.329500000001
Minnesota,2017,healthcare,7309.881
Minnesota,2018,healthcare,7658.568
Minnesota,2019,healthcare,7528.977000000001
Minnesota,2021,healthcare,7580.5380000000005
Minnesota,2022,healthcare,7378.271999999999
Minnesota,2023,healthcare,7599.1275
Mississippi,2008,healthcare,7380.107999999999
Mississippi,2009,healthcare,7231.0095
Mississippi,2010,healthcare,7380.72
Mississippi,2011,healthcare,7526.376
Mississippi,2012,healthcare,7581.6855000000005
Mississippi,2013,healthcare,7595.990999999999
Mississippi,2014,healthcare,7615.8045
Mississippi,2015,healthcare,7557.8175
Mississippi,2016,healthcare,7534.485
Mississippi,2017,healthcare,7414.1505
Mississippi,2018,healthcare,7319.214000000001
Mississippi,2019,healthcare,7355.2455
Mississippi,2021,healthcare,7244.397
Mississippi,2022,healthcare,7425.9315
Mississippi,2023,healthcare,7512.376499999999
Missouri,2008,healthcare,7320.514499999999
Missouri,2009,healthcare,7411.1669999999995
Missouri,2010,healthcare,7496.847000000001
Missouri,2011,healthcare,7428.15
Missouri,2012,healthcare,7409.637
Missouri,2013,healthcare,7395.3315
Missouri,2014,healthcare,7518.267000000001
Missouri,2015,healthcare,7326.481500000001
Missouri,2016,healthcare,7317.913500000001
Missouri,2017,healthcare,7364.8845
Missouri,2018,healthcare,7381.1025
Missouri,2019,healthcare,7380.261
Missouri,2021,healthcare,7287.849
Missouri,2022,healthcare,7267.8825
